503313685,LogicSource Ad Account,603401983,Default Campaign Group,218594173,Coresight NRF Linkedin Live,226944563,Active,Single image ad,,"Mark your calendars! This Monday, January 16th at 2:15PM ET, LogicSource and Coresight Research present a LinkedIn Live event from the expo floor at NRF2023: Retail's Big Show.

 Deborah Weinswig and David Pennino will sit down for a timely discussion detailing how Retailers can increase profitability and position themselves for growth by reducing their not-for-resale expenses. As Retailers across the globe look to cut costs, David and Deborah will unpack how effective not-for-resale spend management can achieve deep savings without resorting to crippling staff and benefits reductions.",LinkedIn Live: Increasing Profitability by Reducing Not-for-Resale Expenses | LogicSource & Coresight Research,"As Retailers across the globe look to cut costs, LogicSource and Coresight Research will unpack how effective not-for-resale spend management can achieve deep savings without resorting to crippling staff and benefits reductions.",Register,https://coresight.com/events/nrf-2023-increasing-profitability-by-reducing-not-for-resale-expenses/
503313685,LogicSource Ad Account,668906603,2023 - Lead Generation Campaign,287572143,MI - Retargeting - LGF,343221043,Paused,Single image ad,MI-LGF_IMG1,"The cost of doing business is rising, and short-term measures like headcount reduction aren't working. Is there another way?",,,,
503313685,LogicSource Ad Account,632464253,Healthcare,218501973,Healthcare - HFN Podcast,226764723,Active,Single image ad,,"LogicSource, Inc. Healthcare Managing Partner Brian White and Chief Executive Officer David Pennino were recently joined by Healthcare Finance News Executive Editor Susan Morse in a timely conversation discussing the dollars today's hospitals and health systems are losing by neglecting their indirect spending.

As cash-strapped systems face shrinking margins, supply chain disruptions, and rising labor costs, reining in the non-medical spend that typically equates to 20-25% of revenue has the potential to save them millions. However, without category expertise, a reliable ecosystem of suppliers, and a resilient, diverse supply chain, systems will struggle to realize the potential that effective management of indirect spending can provide.

Listen to the full conversation between David, Brian, and Susan below, and visit logicsource.com/healthcare to learn more.

#healthcare #hospitals #nonclinical #indirectprocurement ",,,,
503313685,LogicSource Ad Account,662786893,2023-Website Visits Campaign,229558093,HC - Website Visit Campaign,279638003,Paused,Single image ad,HC-Brand.A_V1.1,Looking for a way to ease pressure on operating margins without cutting headcount or limiting access to care? Find out how.,Non-Clinical Spend: Seize the Opportunity to Optimize,,,https://logicsource.com/tylp/non-clinical-spend-optimization-the-solution-to-healthcare-system-margin-pressure_ad/?utm_source=linkedin&utm_medium=paid&utm_campaign=2023-08-28_EB1&utm_content=HC-Brand.A_V1.1
503313685,LogicSource Ad Account,668906603,2023 - Lead Generation Campaign,287834773,HC - Retargeting - LGF,361366613,Paused,Single image ad,HC-MVA-Retargeting-V3.0,"Want a practical solution that can unearth hidden savings and ease margin pressure? Get started with a free, comprehensive analysis.",Our Investment in Every Health System – A Free In-Depth Assessment,,,https://logicsource.com/lp/what-is-logicsources-mutual-value-assessment/?utm_source=linkedin&utm_medium=paid&utm_campaign=2024-02-12_WC&utm_content=HC-MVA-Retargeting-V3.0
503313685,LogicSource Ad Account,603401983,Default Campaign Group,205294753,CFO360,196130133,Active,Single image ad,,"“Procurement is starting to get the seat at the table that it has always wanted – its true value is beginning to be understood at the highest levels of the organization. With this recognition should come thoughtful investment; the returns can be significant in terms of EBITDA improvement, risk mitigation and the ability for businesses to compete more effectively.”

Now more than ever, Finance professionals should be relying on their procurement departments to not only save costs - but also provide value to the bottom line. In this profile with StrategicCFO360, LogicSource, Inc. Chief Executive Officer, David Pennino shares how CFOs can best work with their procurement teams—whether in-house or outsourced—to create tangible and sustainable results for their organizations.

Check out the full article below, or visit https://lnkd.in/gzZc6QCT

#sourcing #procurement #supplychain #finance #CFO #indirectprocurement #notforresale #sourcetopay #technology #procurementtechnology #innovation",,,,
503313685,LogicSource Ad Account,668906603,2023 - Lead Generation Campaign,282541473,MI-LGF Campaign,327865813,Paused,Single image ad,MI-LGF_IMG2,"The cost of doing business is rising, and short-term measures like headcount reduction aren't working. Is there another way?",,,,
503313685,LogicSource Ad Account,668906603,2023 - Lead Generation Campaign,287834773,HC - Retargeting - LGF,343913173,Active,Single image ad,HC-LGFRetarget_IMG1.1,Ease margin pressure without running yet another clinical cost-cutting exercise or permanent headcount reduction. Here’s how.,,,,
503313685,LogicSource Ad Account,603401983,Default Campaign Group,210442953,Modern Health 2nd Run,208205653,Active,Single image ad,,"""If we're going to be an outstanding healthcare supply chain, we have to learn outside of healthcare to do that.""
Keith Noll, Chief Administrative Officer - WellSpan Health

At the Modern Healthcare Supply Chain and Revenue Cycle Virtual Briefing, Keith Noll and Former President of Bon Secours Mercy Health and LifeBridge Health (and recently appointed LogicSource Managing Partner) Brian White, were joined by LogicSource, Inc.’s David Pennino and Chris Maher to explore how new approaches around non-clinical procurement can stretch dollars further and help to mitigate the revenue, labor, and contract pressures facing today's health systems. 

Watch the full session at https://lnkd.in/ervhJ5c4, and learn more about the cost savings and efficiencies LogicSource is driving for the world's leading brands at logicsource.com.

#sourcing #procurement #supplychain #nonclinical #indirectprocurement #healthsystems #healthcare #hospitals #health #innovation #sourcingandprocurement",Lower Costs Without Lower Care: A Strategic Approach to Non-Clinical Spending | LogicSource & Modern Healthcare,"This is ""Lower Costs Without Lower Care: A Strategic Approach to Non-Clinical Spending | LogicSource & Modern Healthcare"" by LogicSource on Vimeo,…",,https://vimeo.com/736958507#t=206
503313685,LogicSource Ad Account,632464253,Healthcare,222399383,"Website visits - Mar 14, 2023",236187703,Active,Single image ad,,"GPOs provide a valuable service to health systems, allowing their member organizations to leverage aggregate volume to secure favorable pricing. While these services are helpful for mitigating clinical spending, there are limitations, most notably in the area of non-clinical expenditures. These costs, which can represent more than 20% of a health system's annual revenue, are often unique to an individual market or organization. A selection of national contracts does not always offer the best solution, or the best pricing. 

In this article, LogicSource, Inc. Healthcare Managing Director, Jonathan Shap, outlines five ways a strategic partnership focused on non-clinical goods and services can reduce costs and improve margins so that health systems can re-invest in patient care initiatives. 

#sourcing #procurement #healthcare #healthsystems #nonclinical #indirectprocurement #purchasedservices","GPOs are a Service Provider, but are they a Working Partner? - LogicSource | Procurement Services and Technology Solutions","A group purchasing organization (GPO) model is built on economies of scale, grouping purchasers with similar needs to buy in bulk and reduce costs for member organizations. This works well when it comes to cost-of-doing-business items that companies...",,https://logicsource.com/ideas/gpos-are-a-service-provider-but-are-they-a-working-partner/
503313685,LogicSource Ad Account,603401983,Default Campaign Group,146142643,CPO Vulnerability,75666903,Paused,Single image ad,,"LogicSource CEO, David F. Pennino, discusses the evolving role of procurement leaders today, the challenges they are facing and the direction they need for a successful future. #procurement #CPO #purchasing

If you'd be interested in participating in a round-table discussion about how to bring this evolutionary roadmap to life, please reach out to colin.gilmore@logicsource.com. Hope to hear from you soon!",Procurement Pros: You Have Major Brand Vulnerability | LogicSource - Sourcing and Procurement Solutions | Our Clients Buy Better,"Brand vulnerability is the degree to which a brand is exposed to risk. Companies have studied the subject for decades. Whether it’s misalignment of messaging and execution, a crisis of credibility, or a struggle to innovate and stay relevant,...",,http://logicsource.com/ideas/procurement-pros-you-have-major-brand-vulnerability/
503313685,LogicSource Ad Account,668906603,2023 - Lead Generation Campaign,287572143,MI - Retargeting - LGF,361375223,Active,Single image ad,MI-MVA-Retargeting-V2.0,Tired of expensive consultant recommendations for cost cutting with no execution capabilities? We do things differently.,LogicSource's Mutual Value Assessment: We Invest in You,,,https://logicsource.com/lp/what-is-logicsources-mutual-value-assessment/?utm_source=linkedin&utm_medium=paid&utm_campaign=2024-02-12_WC&utm_content=MI-MVA-Retargeting-V2.0
503313685,LogicSource Ad Account,603401983,Default Campaign Group,148900413,Are You Rusting,80069143,Active,Single image ad,,"LogicSource CEO, David F. Pennino met with industry leaders to discuss the challenges of stagnant growth, and strategies they can use to catalyze their business.

""Are you rusting?  Do you still care enough to get to work on the 'restoration project' or is imminent change inevitable?""

#sourcing #procurement #growth #innovation #rust #CEO",Are You Rusting? | LogicSource - Sourcing and Procurement Solutions | Our Clients Buy Better,"I spend more than 70% of my work life on the road visiting with clients and colleagues spread around the globe. Despite the obvious setbacks of being away from my family, there are interesting benefits to meeting with executives from varying...",,https://logicsource.com/ideas/rusting-2/
503313685,LogicSource Ad Account,668906603,2023 - Lead Generation Campaign,282541473,MI-LGF Campaign,350078583,Active,Single image ad,MI-LGF_V1.2,CFOs know the cost of doing business is rising. Short-term measures like cutting headcount aren't working. What's next?,Addressing Indirect Expense to Drive Revenue Growth,,,https://logicsource.com/tylp/addressing-indirect-spend-to-maximize-sales-revenue-and-impact/?utm_source=linkedin&utm_medium=paid&utm_campaign=2024-01-23_EB1&utm_content=MI-LGF_V1.2
503313685,LogicSource Ad Account,665877643,"Boost_Post_Engagement_Sep 11, 2023",276273743,"Boost_Post_Website Visits_Sep 11, 2023, 05:47:09",282818263,Active,Single image ad,,"On the recent Welcome to the Arena podcast, LogicSource founder & CEO @David Pennino shared, “Everybody is waking up to the need to drive profit improvement through indirect procurement.”

However, putting your hopes on top-tier consulting firms or procurement technology alone won’t take you very far. You need a strategic combination of expertise, execution and automation to see true EBITDA enhancement. 

Tune in to hear David’s conversation with host and CEO of ICR, @Tom Ryan on the value LogicSource drives for the world's leading brands, the future of the procurement, how to deal with one of the biggest frustrations CFOs have, and more.

#CEO #Insights #Indirect #sourcing #procurement #resource #EBITDA #indirectspend
",,,,
503313685,LogicSource Ad Account,668906603,2023 - Lead Generation Campaign,282541533,HC-LGF Campaign,327902103,Paused,Single image ad,HC-LGFRetarget_IMG2,"Here's how healthcare leaders can optimize expenses, improve operating margins, and deliver a healthier bottom line.",,,,
503313685,LogicSource Ad Account,603401983,Default Campaign Group,202237713,Retail TouchPoints,189264823,Active,Single image ad,,"The pressures retail leaders face today are unlike anything we have ever seen. With rising inflation, historically low product inventories, shipping disruptions, container shortages, and a dwindling supply of truck drivers, it takes about everything businesses have just to get goods on shelves. 

But for leaders willing to adapt to this new reality, there is a lifeline in an often-overlooked area. 

LogicSource, Inc. Managing Partner Mike Crawford was recently featured in Retail TouchPoints, where he details how a focus on indirect procurement can drive innovation, agility, and profitability in an uncertain market that threatens to shutter the doors of retailers who accept the status quo.

Check out the full article below or at https://lnkd.in/djDM5dYh

#sourcing #procurement #supplychain #retail #retailinsights #retailinnovation #indirectprocurement #innovation",,,,
503313685,LogicSource Ad Account,668906603,2023 - Lead Generation Campaign,287572143,MI - Retargeting - LGF,343211033,Paused,Single image ad,MI-LGF_IMG2,"The cost of doing business is rising, and short-term measures like headcount reduction aren't working. Is there another way?",,,,
503313685,LogicSource Ad Account,662786893,2023-Website Visits Campaign,229558083,MI- Website Visits Campaign,256053593,Paused,Single image ad,MI-Brand.A_V1,Are you treating your indirect spending as a sunk cost? You're missing out on opportunities to drive deep savings.,It's Time to Rethink Your Indirect Procurement Strategy,,Learn more,https://logicsource.com/tylp/the-indirect-spend-opportunity-what-you-dont-know-could-cost-you/?utm_source=linkedin&utm_campaign=2023-07-27_EB1&utm_content=MI-Brand.A_V1&utm_medium=paid&hsa_acc=503313685&hsa_cam=662786893&hsa_grp=229558083&hsa_ad=256053593&hsa_net=linkedin&hsa_ver=3
503313685,LogicSource Ad Account,603401983,Default Campaign Group,218854543,Coresight NFR Report 2023,227519833,Active,Single image ad,,"With growing economic uncertainty driving renewed caution among US consumers, Retailers are facing make-or-break decisions. How they respond to revenue pressures and the financial headwinds disrupting their long- short- and near-term plans will determine whether they are positioned for success or destined to spend years course correcting. 

In this report, the team at Coresight Research details the challenges Retailers are confronting in today's business climate and shares five strategies they can leverage to mitigate financial precarity, hedge against receding demand, and position themselves for growth.

One of these strategies, as highlighted in this week's LinkedIn Live (https://lnkd.in/exjJ2yYU) with LogicSource, Inc.'s David Pennino and Coresight Research's Deborah Weinswig, is driving profit improvement through not-for-resale cost reductions. Their discussion affirms that a holistic approach to not-for-resale spend management can provide deep cost savings with impactful byproducts like increased operational efficiency, reduced waste, and faster, leaner execution capabilities.

Check out the link below to view and download the free report. 
https://lnkd.in/ejK_JMuz

#retailinsights #retail #procurement #growth",,,,
503313685,LogicSource Ad Account,664886353,"Boost_Post_Brand Awareness_Aug 21, 2023",275042443,"Boost_Post_Website Visits_Aug 21, 2023, 05:40:18",278829433,Active,Single image ad,,"We made this list! LogicSource, Inc. is thrilled to announce that we have once again been ranked on the prestigious Inc. 5000 list, a testament to our unwavering commitment to growth and innovation. 

“We are proud to be recognized by Inc. on their annual list of fastest-growing private companies in America. LogicSource has seen incredible growth and we believe this is a testament to the results we deliver our clients,” said David F. Pennino, CEO of LogicSource. “As companies continue to face headwinds in today’s challenging macroeconomic environment,  we are seeing more and more demand for our technology-enabled solutions that help companies across industry sectors reduce indirect expenditures and improve profitability.” 

As we celebrate this accomplishment and recognition of our 100%+ growth rate, we extend our deepest gratitude to our dedicated team, whose hard work and strategic thinking have been pivotal in driving our success. We also thank our clients and partners for their trust and support, propelling us to new heights, year after year.

#Inc5000 #LogicSource #Growth #Innovation #Procurement #BusinessExcellence",LogicSource Ranked on Inc. 5000 with 103% Three-Year Revenue Growth,"LogicSource has been named on the prestigious Inc. 5000 list of fastest-growing private companies in the US. Learn more about our incredible growth and recognition as one of the nation’s most successful independent, entrepreneurial businesses.",,https://logicsource.com/logicsource-makes-inc-5000-list-with-103-three-year-revenue-growth/?utm_source=linkedin&utm_medium=social&utm_campaign=2023-08-16_CT&utm_content=LSI-MI_CT
503313685,LogicSource Ad Account,662786893,2023-Website Visits Campaign,229558093,HC - Website Visit Campaign,256055033,Paused,Single image ad,HC-Brand.A_V2,Addressing inefficiencies across non-clinical spending can yield savings of 15%+ for health systems. Get started today.,Non-Clinical Spend: Seize the Opportunity to Optimize ,,Learn more,https://logicsource.com/tylp/non-clinical-spend-optimization-the-solution-to-healthcare-system-margin-pressure/?utm_source=linkedin&utm_campaign=2023-07-27_EB1&utm_content=HC-Brand.A_V2&utm_medium=paid&hsa_acc=503313685&hsa_cam=662786893&hsa_grp=229558093&hsa_ad=256055033&hsa_net=linkedin&hsa_ver=3
503313685,LogicSource Ad Account,668906603,2023 - Lead Generation Campaign,287834773,HC - Retargeting - LGF,361366683,Paused,Single image ad,HC-MVA-Retargeting-V4.0,"Want a practical solution that can unearth hidden savings and ease margin pressure? Get started with a free, comprehensive analysis.",Our Investment in Every Health System – A Free In-Depth Assessment,,,https://logicsource.com/lp/what-is-logicsources-mutual-value-assessment/?utm_source=linkedin&utm_medium=paid&utm_campaign=2024-02-12_WC&utm_content=HC-MVA-Retargeting-V4.0
503313685,LogicSource Ad Account,668906603,2023 - Lead Generation Campaign,287572143,MI - Retargeting - LGF,343582203,Paused,Single image ad,MI-CFOEG_IMG2.2,What steps can you take to unlock savings and position yourself for future growth? Maybe it’s time to look at indirect spend.,Fuel Growth and Investment with Indirect Procurement,,Download,https://logicsource.com/lp/addressing-indirect-spend-to-maximize-sales-revenue-and-impact/?utm_source=linkedin&utm_medium=paid&utm_campaign=2023-11-22_EB1&utm_content=MI-CFO-IMG2
503313685,LogicSource Ad Account,668906603,2023 - Lead Generation Campaign,282541473,MI-LGF Campaign,350088763,Active,Single image ad,MI-LGF_V2.2,CFOs know the cost of doing business is rising. Short-term measures like cutting headcount aren't working. What's next?,Addressing Indirect Expense to Drive Revenue Growth,,,https://logicsource.com/tylp/addressing-indirect-spend-to-maximize-sales-revenue-and-impact/?utm_source=linkedin&utm_medium=paid&utm_campaign=2024-01-23_EB1&utm_content=MI-LGF_V2.2
503313685,LogicSource Ad Account,663478813,"Boost_Post_Website Visits_Jul 21, 2023",230564623,"Boost_Post_Website Visits_Jul 21, 2023, 12:31:39",255688283,Active,Single image ad,,"Amid critical staffing pressures and resource limitations, health systems face the daunting challenge of providing access to quality care while remaining financially viable. It's a tough needle to thread, but with an optimized approach to non-clinical spending—typically amounting to 20% or more of a health system's net-patient revenue—it could be possible to find opportunities for significant cost reductions. And when those savings get reinvested into patient care, your procurement function is materially improving patient outcomes.

In a recent interview with HealthLeaders, Keith Noll, Chief Administrative Officer for WellSpan Health, shared how partnering with LogicSource to revamp their non-clinical purchasing process resulted in first-year cost savings of $6 million, with the partnership on track to deliver more than $20 million in savings over the coming years.

Discover how we can help you to maximize the impact of your organization's non-clinical spending. 

#healthcarecosts #costoptimization #healthcareprocurement",How to Ensure Every Non-Clinical Purchase Is Made Better,"HealthLeaders Finance Editor Amanda Schiavo recently interviewed LogicSource client Keith Noll, Chief Administrative Officer for WellSpan Health, an eight-hospital system in central Pennsylvania. The interview describes how WellSpan optimized their...",,https://logicsource.com/logicsource-featured-in-healthleaders-interview-with-wellspan-health-cao/?utm_source=linkedin&utm_campaign=2023-06-21_BP&utm_content=LSI-HC_BP&utm_medium=paid&hsa_acc=503313685&hsa_cam=663478813&hsa_grp=230564623&hsa_ad=255688283&hsa_net=linkedin&hsa_ver=3
503313685,LogicSource Ad Account,603401983,Default Campaign Group,147848593,Buried Treasure,78462683,Paused,Single image ad,,"Most leaders struggle to find an edge on competition that can significantly boost their bottom line. What if there was a buried treasure within your organization that has the potential to cut 3% of your total cost base? LogicSource's Bruce Walton, Managing Partner of Client Solutions, shares what you need to do to make it happen. 

#sourcing #procurement #thoughtleadership #idealounge",Finding the Buried Treasure in Your Organization | LogicSource - Sourcing and Procurement Solutions | Our Clients Buy Better,"There is a hidden resource hiding within every organization. And it’s one that can help any leader—CPO, CFO, COO—overcome the primary challenge with which they are tasked: increase earnings. For most of the clients we’ve worked with at LogicSource,...",,https://logicsource.com/ideas/finding-the-buried-treasure-in-your-organization/
503313685,LogicSource Ad Account,662786893,2023-Website Visits Campaign,229558093,HC - Website Visit Campaign,294660923,Active,Single image ad,HC-LGFRetarget_IMG2.1,Ease margin pressure without running yet another clinical cost-cutting exercise or permanent headcount reduction. Here’s how.,,,,
503313685,LogicSource Ad Account,668906603,2023 - Lead Generation Campaign,282541473,MI-LGF Campaign,327911613,Paused,Single image ad,MI-LGF_IMG1,"The cost of doing business is rising, and short-term measures like headcount reduction aren't working. Is there another way?",,,,
503313685,LogicSource Ad Account,668906603,2023 - Lead Generation Campaign,282541473,MI-LGF Campaign,350117373,Active,Single image ad,MI-LGF_V3.2,CFOs know the cost of doing business is rising. Short-term measures like cutting headcount aren't working. What's next?,Addressing Indirect Expense to Drive Revenue Growth,,,https://logicsource.com/tylp/addressing-indirect-spend-to-maximize-sales-revenue-and-impact/?utm_source=linkedin&utm_medium=paid&utm_campaign=2024-01-23_EB1&utm_content=MI-LGF_V3.2
503313685,LogicSource Ad Account,668906603,2023 - Lead Generation Campaign,287572143,MI - Retargeting - LGF,359110173,Active,Single image ad,MI-MVA-Retargeting-V1.0,Tired of expensive consultant recommendations for cost cutting with no execution capabilities? We do things differently.,LogicSource's Mutual Value Assessment: We Invest in You,,,https://logicsource.com/lp/what-is-logicsources-mutual-value-assessment/?utm_source=linkedin&utm_medium=paid&utm_campaign=2024-02-12_WC&utm_content=MI-MVA-Retargeting-V1.0
503313685,LogicSource Ad Account,663682343,"Boost_Post_Website Visits_Jul 26, 2023",230786023,"Boost_Post_Website Visits_Jul 26, 2023, 02:40:20",256225053,Active,Single image ad,,"Rising costs, supply shortages, and constricted revenues are putting unprecedented pressure on healthcare operating margins. In response, health system leaders might need to do something slightly unprecedented as well—shift their focus to non-clinical spending. It's a spend-base that typically equates to over 20% of total net-patient revenue for health systems and yet is largely untapped for savings. 

With the right approach you could achieve sustainable cost reductions and margin improvement for your organization. Discover how to tap into this significant opportunity—read our blog.

#healthcaresourcing #procurement #futureofhealthcare #innovativeprocurement #healthcareindustrytrends",Sourcing and Procurement’s Role in the Future of Healthcare,"This article was originally published by Healthcare Business Today. America’s hospitals are projected to lose billions in 2022, as expenses are expected to increase by an eye-watering $135 billion from 2021, with the most optimistic predictions...",,https://logicsource.com/ideas/sourcing-and-procurements-role-in-the-future-of-healthcare/?utm_source=linkedin&utm_campaign=2023-06-16_BP&utm_content=LSI-HC_BP&utm_medium=paid&hsa_acc=503313685&hsa_cam=663682343&hsa_grp=230786023&hsa_ad=256225053&hsa_net=linkedin&hsa_ver=3
503313685,LogicSource Ad Account,668906603,2023 - Lead Generation Campaign,282541533,HC-LGF Campaign,350150493,Active,Single image ad,HC-LGF_V3.2,"How CFOs can optimize expenses, improve operating margins, and deliver a healthier bottom line.",Take These Four Actionable Steps for Deep Healthcare Cost Savings,,,https://logicsource.com/tylp/motivating-healthcare-leaders-to-address-non-clinical-costs/
503313685,LogicSource Ad Account,676255113,"Boost_Post_Engagement_Nov 14, 2023",280973633,"Boost_Post_Website Visits_Nov 14, 2023, 07:27:27",324520063,Active,Single image ad,,"We're excited to announce that LogicSource has been named as a Major Contender and Star Performer in the 2023 Procurement Outsourcing (PO) Services PEAK Matrix Assessment by Everest Group! 
 
The findings are based on a rigorous assessment of relative market success and overall capability, drawing data from annual contractual and operational RFIs, interactions with key stakeholders, client references, and interviews with expert analysts. 
 
Among the key differentiators that Everest Group highlighted include our innovative procurement transformation capabilities, our Center of Excellence with 150+ category-focused domain experts, and strong executive support that helps our clients accelerate time-to-value and realize significant bottom-line improvements. We were also recognized as one of four Star Performers, with the highest YoY growth rate of all providers featured. What's more, the report cites that ""clients often regard LogicSource's OneMarket Source-to-Pay technology solution to be best-in-class."" 
 
""While we've always viewed ourselves as industry pioneers, earning the recognition of Everest’s peerless analysts gives us added confidence that 2024 will be a year of even more aggressive growth,"" shared David F. Pennino, founder and CEO of LogicSource. 

We see this report as validation of the hard work our team has put into driving cost efficiencies and profit improvement for our client-partners. We celebrate this recognition, newly emboldened in our efforts to reveal the true value of procurement as a strategic profit center for today's businesses. Read more about the report below.

#EverestGroup #peakmatrix #procurementleader",LogicSource Recognized as a Major Contender and Star Performer in Procurement Outsourcing,"LogicSource has been named a Major Contender and a Star Performer in Everest Group’s prestigious Procurement Outsourcing (PO) Services PEAK Matrix Assessment 2023, strengthening its Major Contender positioning from 2022.",,https://logicsource.com/logicsource-recognized-as-a-major-contender-and-a-star-performer-in-everest-groups-procurement-outsourcing-po-services-peak-matrix-assessment-2023/?utm_source=linkedin&utm_medium=social&utm_campaign=2023-10-25_CT&utm_content=LSI-MI_CT
503313685,LogicSource Ad Account,603401983,Default Campaign Group,208835383,DealMakers Podcast,204197023,Active,Single image ad,,"The journey entrepreneurs take to make their vision a reality is often filled with twists and turns that no one could expect. LogicSource, Inc. CEO David Pennino is no exception. He was 22 when he accidentally missed a boat in Thailand and his career was changed forever. As he sprinted the length of the dock, Pennino had no idea his stranding would play an integral role in the LogicSource origin story, eventually culminating in more than $200MM in funding to help companies buy better. 

Check out the full episode of the Dealmakers podcast below, as David and host Alejandro Cremades, explore David's unique career journey, discuss what to invest—and not invest—in as a business, the dangers of phantom equity, the value of mentors, and the lengths your competition will go to win when a healthy dose of fear is involved.

Listen to the full episode at https://lnkd.in/eq97tRtr, or visit https://lnkd.in/eX_yCKcY

#entrepreneurs #entrepreneurship #entrepreneur #business #success #venture #venturecapital #investment #invest #investors #tech #technology #innovation #sourcing #procurement #indirectprocurement",Dealmakers Podcast: LogicSource CEO David Pennino on Raising $200 Million to Help Companies Reduce Inefficiencies,"This article was originaly published by alejandrocremades.com When David Pennino achieved his goal of starting his own business, his former employers were so scared of his success that they went to extreme lengths to stop him. During his appearance on...",,https://logicsource.com/dealmakers-podcast-logicsource-ceo-david-pennino-on-raising-200-million-to-help-companies-reduce-inefficiencies/
503313685,LogicSource Ad Account,668906603,2023 - Lead Generation Campaign,287572143,MI - Retargeting - LGF,361337023,Active,Single image ad,MI-MVA-Retargeting-V4.0,Tired of expensive consultant recommendations for cost cutting with no execution capabilities? We do things differently. ,LogicSource's Mutual Value Assessment: We Invest in You,,,https://logicsource.com/lp/what-is-logicsources-mutual-value-assessment/?utm_source=linkedin&utm_medium=paid&utm_campaign=2024-02-12_WC&utm_content=MI-MVA-Retargeting-V4.0
503313685,LogicSource Ad Account,667406793,"Boost_Post_Engagement_Oct 11, 2023",278326723,"Boost_Post_Website Visits_Oct 11, 2023, 06:57:10",294768863,Active,Single image ad,,"When indirect procurement gets the attention it deserves, it can unlock tremendous potential for optimization and cost savings that directly impact your organization’s bottom line. Indirect goods and services typically consume more than 20% of an organization's revenue, yet this spending is often treated as merely “the cost of doing business.” The result is limited investment in the resources, technology, and sourcing discipline required for best-in-class buying.

If organizations want to turn their indirect procurement function into an engine for profit improvement, they need to take a disciplined approach and build the required competencies to ensure long-term success. Our quick guide highlights the five areas you must focus on to realize the untapped value within your indirect spending. Download it to find out more.

#IndirectProcurement #Revenue #Management #Optimization",Address Millions of Dollars in Spend with the Right Focus,"Businesses are facing mounting pressure to cut costs and meet financial goals amid today’s macroeconomic challenges. While headcount reductions are typically the first lever pulled in cost cutting strategies, indirect expenditures also offer...",,https://logicsource.com/lp/build-competencies-in-these-five-areas-to-optimize-indirect-spending/?utm_source=linkedin&utm_medium=social&utm_campaign=2023-10-4_EB&utm_content=LSI-MI_EB
503313685,LogicSource Ad Account,603401983,Default Campaign Group,149623973,Talent Acquisition - First Run,81269503,Active,Single image ad,,"Talent Acquisition has graduated from a simple candidate filling function to a strategic arm with a significant impact on a company's bottom line. LogicSource Chief Talent Officer, Jelena Brown, details what organizations need to do to keep up with the pace of change and maintain a dynamic recruiting approach. 

#sourcing #procurement #talent #recruiting #hr",Building the Talent of Your Company’s Dreams | LogicSource - Sourcing and Procurement Solutions | Our Clients Buy Better,"I’m reminded of the common Field of Dreams misquote, “If you build it, they will come.” All Ray had to do was build the ball field and open the doors, and apparitions of history’s greatest baseball players along with Iowans from far and wide would...",,https://logicsource.com/ideas/building-the-talent-of-your-companys-dreams/
503313685,LogicSource Ad Account,668906603,2023 - Lead Generation Campaign,282541533,HC-LGF Campaign,327883743,Paused,Single image ad,HC-LGFRetarget_IMG1,"Here's how healthcare leaders can optimize expenses, improve operating margins, and deliver a healthier bottom line.",,,,
